,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,adv topic6,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,dadv topic6,average_salary,total_sale,turn_over_rate
75,한국투자저축은행,0.7205794534941201,0.02081837053693109,0.004449514015055385,0.003784633741617383,0.005634252724428092,0.006505896856343126,0.02105151453422315,0.9635503588537229,0.017235651782055328,0.007078152021182224,0.0030921507955457405,0.0028895056640345787,0.002918585847893789,0.0032355950355654377,6032.0,2562.1,0.21
76,엔에이치농협캐피탈,0.4695324701879627,0.0160658791679431,0.0035411098520409683,0.0030500919486197613,0.004257841844638747,0.004809291479780061,0.012090697825928726,1.0,1.4342072371110891e-307,5.865650800156138e-308,2.431616046175678e-308,2.2231865066713076e-308,2.238052217263178e-308,2.588503813076238e-308,8224.0,3750.6,0.22
77,롯데캐피탈,0.8439786128837492,0.0326387489366568,0.006665530615598971,0.00550545999860781,0.008672315197199961,0.010513719093225758,0.04591340824903385,0.7753412180490484,0.05572979374944314,0.025603495777896494,0.008744706532563325,0.0074959198049506315,0.007658187088577118,0.009719946955256496,8394.0,9970.3,0.12
78,한국무역보험공사,0.9417591968665944,0.022568924891826055,0.005057984712654832,0.004535182094592616,0.005891022466885791,0.006491077900665912,0.01369661106678022,0.7293757124351302,0.032519363597345564,0.013522147810833867,0.005576997218580166,0.005084716294088119,0.005152494218827267,0.0059431896522476905,9274.0,1400.0,0.12
79,우리카드,0.8298181405086469,0.07642033674251208,0.01290901744971209,0.009218397044886705,0.022080314215881837,0.037420240923924944,0.012133553114435525,1.0,7.301412231927763e-307,2.4202234159397945e-307,6.895486833131974e-308,5.586141663288568e-308,5.509973088118561e-308,8.340975042522448e-308,9147.0,1300.0,0.13
80,신용협동조합중앙회,0.43039028962328396,0.013706259720193587,0.002975047749061782,0.0025590377607768444,0.003594543911562712,0.004032948209006648,0.012137662289261063,0.6311034323078283,0.02348401565116237,0.009597416747483212,0.004086731361608999,0.0037773816379497015,0.003805266989176701,0.004314185467987537,6032.0,2000.0,0.13
81,신한생명보험,0.17316828522252842,0.17056464526750265,0.04699811244523268,0.01935720749368988,0.06607965247098176,0.026614432209320103,0.006387570922772527,0.8286471245727187,0.03182784520609721,0.013230534229849452,0.005280697724646973,0.004760589159985159,0.004803962644856121,0.005673554977167239,12393.0,5400.0,0.06
82,제이비우리캐피탈,0.3659313274401038,0.02116534695901657,0.004468338879654889,0.0036858691742695966,0.00602943979574092,0.007279749636824127,0.011736488205509592,0.3461359207357314,0.30223801909013276,0.07287704822495196,0.022866219802882667,0.01751438176704043,0.0163754082312621,0.03095013763508957,8879.0,6599.2,0.17
83,케이디비생명보험,4.910690757565474e-307,1.0,2.2298036813127627e-307,6.232366533789386e-308,7.986686151078403e-308,5.700737769375044e-308,1.7671227681165427e-308,0.9346805578602517,0.030779997871336364,0.01285579571411179,0.005530610376988413,0.0051335807690847095,0.00521389392492496,0.005805563483301758,8099.0,3600.0,0.13
84,동양생명보험,1.0,6.376491479382862e-308,1.4272866402744334e-308,1.25011700132516e-308,1.696688699786971e-308,1.879195608237541e-308,4.029058136630479e-308,0.5836930712835927,0.026092511320928456,0.010796682910542296,0.004358035196031102,0.0039394153785152295,0.00398424322725481,0.004679459473723054,9467.0,6200.0,0.28
85,유진투자증권,0.43301969868010015,0.03703085278556886,0.007082401285107625,0.005809337781521391,0.010523381347354798,0.013501691593356785,0.012086599096705668,0.8190606557779274,0.08994400223356491,0.0333346003205343,0.010911583039324477,0.009179589906072977,0.009113784894046722,0.01265007339234611,11994.0,8775.5,0.17
